id,id_pelicula,id_usuario,puntuacion,fecha
,s8397,917,8.0,2022-03-01
,s8290,233,2.0,2020-11-01
,s5428,456,6.2,2021-06-01
,s4242,405,8.0,2018-11-01
,s2997,892,6.1,2023-01-01
,s6505,127,9.1,2020-06-01
,s1471,683,4.7,2022-12-01
,s5946,4,4.9,2020-06-01
,s3636,87,1.1,2021-04-01
,s3895,861,7.4,2020-08-01
,s2933,652,7.8,2022-02-01
,s7779,568,2.1,2022-04-01
,s2763,888,3.7,2023-02-01
,s604,433,3.8,2023-02-01
,s8729,914,9.5,2019-05-01
,s5494,890,5.1,2023-01-01
,s779,163,9.7,2023-09-01
,s925,634,6.4,2020-04-01
,s7354,839,6.9,2022-04-01
,s4954,65,9.5,2023-12-01
,s139,151,5.4,2022-04-01
,s1062,141,6.5,2022-04-01
,s6191,644,2.1,2019-04-01
,s1596,879,9.9,2022-02-01
,s6125,239,3.4,2019-03-01
,s6545,759,2.7,2022-12-01
,s688,887,7.4,2020-12-01
,s5489,647,2.2,2022-07-01
,s1674,352,8.0,2019-02-01
,s5279,432,1.3,2020-11-01
,s1371,258,8.5,2018-05-01
,s1665,943,4.6,2021-10-01
,s2462,339,8.5,2018-03-01
,s6829,824,6.3,2022-09-01
,s4263,725,4.3,2021-04-01
,s4861,866,6.4,2019-01-01
,s5690,468,4.6,2021-04-01
,s8337,891,4.9,2021-11-01
,s1258,763,1.0,2023-02-01
,s8002,697,7.6,2018-09-01
,s8637,425,6.1,2019-07-01
,s3462,961,4.7,2018-11-01
,s1410,15,4.5,2022-11-01
,s4370,117,4.4,2020-08-01
,s1081,516,9.4,2020-10-01
,s1678,642,8.8,2020-06-01
,s8289,299,9.6,2018-08-01
,s2317,455,1.8,2019-09-01
,s4402,457,9.5,2018-07-01
,s3059,888,9.4,2020-12-01
,s7288,376,8.6,2021-07-01
,s8636,306,6.9,2023-09-01
,s2603,469,6.4,2023-01-01
,s2663,722,6.9,2021-01-01
,s4617,229,3.0,2018-04-01
,s3602,684,10.0,2021-04-01
,s1632,582,1.2,2020-10-01
,s8726,889,5.5,2019-05-01
,s8048,79,2.4,2020-05-01
,s994,800,3.8,2020-03-01
,s7318,203,9.9,2019-09-01
,s560,805,3.0,2019-03-01
,s8759,604,5.7,2022-07-01
,s8456,236,2.7,2022-03-01
,s3716,754,7.7,2018-11-01
,s5044,106,9.9,2021-11-01
,s1188,102,5.8,2018-12-01
,s3325,66,2.1,2021-11-01
,s2596,242,4.5,2022-02-01
,s6484,51,1.4,2021-08-01
,s8230,162,5.8,2018-05-01
,s3507,470,9.3,2021-05-01
,s3965,428,7.8,2021-12-01
,s3906,728,1.0,2023-08-01
,s5571,127,5.0,2021-10-01
,s2806,122,7.7,2023-03-01
,s8457,512,7.5,2021-10-01
,s2848,505,6.5,2019-10-01
,s7325,277,2.1,2023-07-01
,s6503,981,7.5,2019-11-01
,s3323,716,2.4,2023-11-01
,s5351,523,7.1,2022-01-01
,s3835,809,10.0,2018-08-01
,s667,936,9.9,2020-08-01
,s4240,417,5.1,2019-05-01
,s5018,605,8.1,2022-02-01
,s93,850,8.6,2022-03-01
,s7307,677,2.7,2021-08-01
,s2080,60,3.9,2023-05-01
,s8793,100,1.5,2019-10-01
,s7566,98,5.6,2022-03-01
,s2170,148,3.5,2019-05-01
,s2726,369,7.4,2023-07-01
,s4044,676,9.3,2018-09-01
,s7161,133,5.6,2021-03-01
,s4909,740,3.4,2021-03-01
,s6308,461,4.7,2019-10-01
,s7195,312,5.5,2021-02-01
,s4172,446,6.7,2019-10-01
,s3678,367,7.6,2020-02-01
,s3916,996,7.9,2021-05-01
,s7919,464,5.0,2019-01-01
,s2196,444,4.9,2023-09-01
,s3341,237,2.8,2021-07-01
,s2768,850,5.9,2020-03-01
,s5113,251,8.4,2018-03-01
,s894,894,9.7,2018-08-01
,s4459,611,7.8,2022-08-01
,s7234,166,1.7,2018-02-01
,s1078,550,9.3,2019-09-01
,s1411,686,5.3,2018-06-01
,s7712,84,6.4,2023-11-01
,s5213,928,4.0,2021-02-01
,s3395,135,2.3,2023-09-01
,s1561,793,4.0,2023-10-01
,s3284,822,2.9,2019-09-01
,s8157,193,8.9,2020-11-01
,s8290,960,6.1,2023-05-01
,s3777,401,3.3,2019-08-01
,s2255,25,4.7,2020-01-01
,s3743,687,4.8,2021-03-01
,s8290,8,5.4,2018-04-01
,s1425,4,5.3,2022-04-01
,s1042,885,8.9,2022-07-01
,s6774,647,7.9,2021-09-01
,s6657,19,4.2,2019-01-01
,s3412,941,3.7,2023-09-01
,s335,113,9.0,2022-05-01
,s6413,542,2.1,2019-02-01
,s8277,539,3.6,2018-02-01
,s6192,51,6.5,2021-04-01
,s1083,625,2.2,2019-12-01
,s3977,525,6.1,2021-11-01
,s8073,142,1.9,2023-05-01
,s5387,945,3.5,2020-05-01
,s6952,114,5.0,2018-02-01
,s1430,253,4.1,2019-02-01
,s3617,711,9.9,2019-05-01
,s8013,27,8.4,2020-08-01
,s4542,776,7.0,2020-01-01
,s3289,447,7.4,2022-12-01
,s1027,461,7.7,2019-01-01
,s3011,913,7.1,2023-11-01
,s310,16,4.1,2021-08-01
,s3837,807,9.1,2018-09-01
,s61,670,8.0,2019-04-01
,s1517,121,4.4,2022-01-01
,s3193,612,9.7,2019-06-01
,s69,992,5.2,2023-05-01
,s6096,375,1.7,2020-06-01
,s7850,621,7.6,2021-10-01
,s2180,441,4.3,2020-07-01
,s7832,291,7.6,2018-10-01
,s4788,776,3.6,2021-10-01
,s3281,329,1.2,2023-04-01
,s46,342,7.5,2022-03-01
,s5163,290,8.4,2019-06-01
,s2277,651,4.9,2022-04-01
,s2889,528,7.7,2018-06-01
,s1032,274,8.2,2019-11-01
,s3703,689,1.5,2023-02-01
,s8163,249,7.1,2022-07-01
,s975,722,7.5,2018-09-01
,s2934,418,6.6,2020-08-01
,s7676,665,7.9,2018-10-01
,s6134,999,3.8,2021-07-01
,s6561,163,9.4,2022-03-01
,s6179,542,1.8,2021-02-01
,s681,841,7.0,2021-06-01
,s2810,853,4.7,2021-11-01
,s494,240,4.0,2019-11-01
,s5616,426,8.4,2020-08-01
,s8206,602,8.5,2022-02-01
,s6906,163,2.5,2018-10-01
,s4340,597,5.1,2023-11-01
,s5527,582,7.8,2022-07-01
,s7557,608,2.0,2022-09-01
,s4634,145,9.7,2021-08-01
,s6321,433,5.1,2021-03-01
,s2807,978,4.1,2023-08-01
,s1297,506,9.2,2021-09-01
,s8641,603,9.2,2020-02-01
,s3750,595,8.2,2018-09-01
,s7199,121,9.0,2021-03-01
,s7003,478,5.2,2021-12-01
,s3784,778,5.6,2023-11-01
,s7537,339,2.3,2018-09-01
,s7816,964,4.2,2020-01-01
,s8689,964,1.4,2022-01-01
,s1584,818,3.4,2018-01-01
,s383,290,4.8,2023-06-01
,s1187,169,7.1,2023-05-01
,s2213,542,7.5,2022-03-01
,s4134,806,4.0,2021-12-01
,s6087,358,7.0,2018-11-01
,s573,611,6.3,2023-09-01
,s2351,330,8.4,2023-10-01
,s310,389,8.6,2020-09-01
,s4355,143,8.5,2018-10-01
,s1010,656,9.3,2023-04-01
,s7427,120,5.2,2023-02-01
,s3316,942,1.3,2018-01-01
,s3286,90,1.6,2021-10-01
,s1584,445,6.0,2021-10-01
,s4968,985,2.6,2019-11-01
,s5298,570,7.2,2020-07-01
,s2585,930,5.2,2019-03-01
,s8501,191,5.9,2023-07-01
,s438,879,8.9,2018-08-01
,s5424,909,1.0,2020-08-01
,s3349,445,4.4,2022-07-01
,s5847,394,2.8,2022-10-01
,s4181,318,1.4,2022-11-01
,s1420,74,6.4,2021-07-01
,s5836,544,3.0,2019-02-01
,s3720,952,2.2,2019-01-01
,s7922,990,7.5,2018-08-01
,s6596,849,6.8,2021-03-01
,s2410,47,2.3,2022-12-01
,s1674,208,5.5,2019-08-01
,s5815,198,6.8,2019-07-01
,s1980,707,5.8,2020-07-01
,s8082,617,5.5,2019-01-01
,s4093,406,2.6,2020-11-01
,s7136,496,9.7,2022-04-01
,s111,906,2.1,2018-03-01
,s7630,708,8.3,2020-02-01
,s2225,781,6.0,2023-05-01
,s506,768,1.5,2019-12-01
,s5985,432,6.2,2020-07-01
,s2573,773,4.0,2022-07-01
,s1146,252,6.5,2018-03-01
,s827,213,3.5,2020-09-01
,s7644,429,9.8,2019-04-01
,s84,747,8.6,2018-02-01
,s6713,510,5.3,2019-02-01
,s3526,622,7.8,2020-07-01
,s6714,472,3.9,2018-08-01
,s7479,479,6.3,2021-11-01
,s7616,49,5.4,2020-10-01
,s2471,616,6.6,2020-01-01
,s1966,964,7.2,2018-10-01
,s7783,231,3.7,2018-01-01
,s5506,977,4.6,2020-09-01
,s2861,136,9.4,2020-03-01
,s8400,823,4.4,2023-10-01
,s3262,420,6.5,2020-10-01
,s8483,576,8.3,2021-02-01
,s3801,121,5.6,2020-09-01
,s1180,618,5.7,2023-03-01
,s6337,709,2.1,2020-09-01
,s5962,910,2.9,2019-05-01
,s2672,945,3.9,2019-09-01
,s332,701,1.2,2020-10-01
,s5023,639,5.8,2020-07-01
,s4776,67,9.7,2019-11-01
,s3068,360,3.5,2021-03-01
,s739,625,6.1,2018-07-01
,s5844,118,5.2,2022-09-01
,s6833,839,2.1,2023-12-01
,s1834,473,3.3,2023-05-01
,s3210,974,5.0,2020-07-01
,s5990,771,9.1,2023-07-01
,s4608,280,6.4,2020-09-01
,s1876,916,7.0,2018-01-01
,s8254,105,7.5,2018-04-01
,s7286,891,4.6,2022-02-01
,s4953,645,4.7,2019-04-01
,s1999,22,1.2,2020-02-01
,s5364,904,5.5,2022-09-01
,s3305,897,2.1,2018-02-01
,s5932,452,8.3,2018-01-01
,s5307,456,1.0,2022-08-01
,s2626,137,6.3,2020-01-01
,s5363,385,6.5,2020-10-01
,s2420,211,8.8,2022-03-01
,s902,391,7.3,2019-04-01
,s3770,859,6.6,2019-06-01
,s5686,347,6.6,2019-01-01
,s5065,444,4.0,2022-03-01
,s2273,675,5.3,2020-09-01
,s4146,880,5.8,2021-10-01
,s359,162,4.9,2019-04-01
,s2950,735,2.0,2021-05-01
,s6705,597,6.1,2023-03-01
,s2490,756,8.8,2023-03-01
,s6660,603,2.1,2021-04-01
,s6593,479,1.6,2022-12-01
,s117,739,5.6,2020-03-01
,s8153,447,9.7,2018-03-01
,s3652,666,7.0,2019-07-01
,s7705,751,2.8,2021-03-01
,s4384,411,6.1,2023-10-01
,s3217,353,8.4,2019-08-01
,s1770,788,8.8,2022-03-01
,s5356,369,8.7,2020-03-01
,s6493,867,2.2,2018-02-01
,s1340,961,2.6,2022-04-01
,s6988,873,3.3,2021-01-01
,s1972,404,1.1,2021-04-01
,s7200,826,3.8,2020-04-01
,s2400,847,2.6,2021-06-01
,s5505,35,1.8,2019-12-01
,s1138,865,4.1,2018-03-01
,s2583,660,2.0,2023-02-01
,s678,737,1.5,2018-12-01
,s7587,216,6.2,2023-08-01
,s2622,100,2.4,2023-10-01
,s7476,767,1.4,2020-11-01
,s7382,894,4.6,2023-08-01
,s6517,652,7.4,2019-07-01
,s6290,81,2.7,2023-11-01
,s7234,134,4.1,2022-10-01
,s3764,689,9.3,2020-07-01
,s7046,71,2.0,2018-01-01
,s1672,421,7.6,2023-08-01
,s8211,574,1.2,2021-07-01
,s2775,919,2.8,2019-05-01
,s4285,183,3.8,2019-05-01
,s5647,373,9.2,2020-03-01
,s3967,237,1.1,2022-03-01
,s4606,835,2.6,2023-03-01
,s1983,283,7.7,2019-02-01
,s656,984,4.4,2020-09-01
,s2245,870,9.7,2019-03-01
,s7584,608,6.5,2023-01-01
,s2744,142,9.9,2023-11-01
,s2587,45,9.0,2021-05-01
,s5292,809,2.2,2021-01-01
,s5398,591,6.0,2023-04-01
,s5436,100,3.1,2022-10-01
,s3401,171,1.9,2021-09-01
,s3251,271,5.6,2020-02-01
,s5062,359,2.4,2021-04-01
,s184,375,7.1,2023-08-01
,s2619,315,8.3,2018-05-01
,s7881,680,8.9,2022-10-01
,s3561,569,3.3,2022-12-01
,s4716,811,4.3,2021-02-01
,s8184,74,2.6,2020-12-01
,s1098,729,2.8,2020-12-01
,s1298,63,4.4,2023-06-01
,s1863,441,2.5,2019-03-01
,s6075,125,4.4,2021-09-01
,s3512,136,2.8,2022-06-01
,s832,351,2.1,2018-09-01
,s5413,774,2.1,2020-08-01
,s6741,530,4.5,2022-04-01
,s8494,203,6.6,2022-05-01
,s66,546,7.1,2020-08-01
,s3016,188,8.0,2019-06-01
,s2012,40,2.4,2019-08-01
,s621,271,5.6,2023-11-01
,s4239,446,4.4,2020-08-01
,s7652,959,2.5,2018-04-01
,s1391,503,3.2,2023-03-01
,s7527,826,4.1,2020-01-01
,s4958,313,7.8,2023-05-01
,s2312,383,7.2,2019-05-01
,s2225,304,2.5,2020-05-01
,s5210,187,6.9,2021-08-01
,s8297,197,9.9,2021-11-01
,s6235,697,3.9,2018-01-01
,s4266,636,5.7,2020-09-01
,s7466,18,3.9,2023-10-01
,s7127,668,6.6,2018-12-01
,s1695,898,4.7,2023-12-01
,s6529,927,4.5,2018-01-01
,s1771,373,1.1,2021-05-01
,s3483,707,4.6,2022-11-01
,s3792,6,9.9,2018-02-01
,s283,622,3.4,2019-08-01
,s605,31,6.6,2021-01-01
,s7709,189,9.1,2021-06-01
,s6879,457,3.5,2020-07-01
,s8596,830,4.2,2023-09-01
,s7739,51,3.3,2022-05-01
,s1671,601,6.0,2022-02-01
,s1417,287,7.7,2019-10-01
,s3455,652,4.8,2023-07-01
,s7348,300,6.6,2020-09-01
,s7818,822,9.0,2018-04-01
,s2530,911,2.8,2019-07-01
,s1255,22,1.6,2022-08-01
,s5301,606,2.6,2021-06-01
,s7212,28,8.6,2019-08-01
,s5221,39,1.5,2019-05-01
,s1915,884,8.0,2019-08-01
,s5594,667,4.9,2023-01-01
,s588,307,3.3,2021-05-01
,s1689,538,2.5,2018-05-01
,s2770,52,5.4,2018-04-01
,s5314,40,8.0,2019-01-01
,s1310,784,3.8,2023-01-01
,s5118,904,9.4,2019-10-01
,s4452,773,4.5,2020-05-01
,s7177,524,1.7,2021-02-01
,s6898,819,4.0,2020-08-01
,s7424,270,5.8,2021-02-01
,s7358,71,7.4,2020-12-01
,s2377,542,6.1,2021-02-01
,s1970,240,2.7,2020-12-01
,s2790,892,8.1,2019-03-01
,s1009,171,8.3,2023-05-01
,s1893,613,6.6,2019-06-01
,s2732,231,9.7,2019-02-01
,s4079,396,4.3,2021-10-01
,s5951,563,5.4,2019-03-01
,s2286,524,6.6,2019-12-01
,s1888,23,8.4,2022-11-01
,s4665,899,9.8,2020-10-01
,s7755,52,4.8,2018-09-01
,s2150,657,3.3,2021-05-01
,s1187,773,5.4,2020-01-01
,s2070,203,7.4,2020-02-01
,s7293,386,5.4,2020-01-01
,s3074,90,7.1,2018-09-01
,s2776,693,1.8,2022-03-01
,s7978,827,4.2,2018-03-01
,s8070,414,7.1,2021-02-01
,s7282,516,1.9,2019-01-01
,s7553,840,9.6,2018-07-01
,s2104,31,8.2,2021-05-01
,s5892,439,9.8,2022-01-01
,s2632,181,3.5,2022-07-01
,s4181,393,4.1,2023-06-01
,s951,491,9.1,2019-09-01
,s6378,635,7.8,2019-01-01
,s8224,528,9.8,2022-07-01
,s8140,54,4.0,2018-09-01
,s2396,336,9.1,2018-05-01
,s5739,711,9.7,2022-10-01
,s5299,517,4.0,2023-01-01
,s3368,312,9.6,2019-09-01
,s1803,147,6.7,2019-10-01
,s1913,443,5.9,2018-04-01
,s8222,709,4.3,2021-08-01
,s8305,998,1.0,2023-08-01
,s5364,239,4.7,2022-01-01
,s1807,883,9.1,2022-09-01
,s1642,759,4.5,2023-09-01
,s6490,254,4.6,2021-04-01
,s3812,190,4.8,2020-03-01
,s4615,716,4.6,2022-05-01
,s7349,367,5.1,2019-06-01
,s7932,722,3.5,2019-11-01
,s5807,78,3.2,2020-02-01
,s5665,968,9.3,2022-12-01
,s5359,630,5.5,2022-11-01
,s2544,951,8.3,2018-04-01
,s4524,659,8.1,2018-09-01
,s4349,198,9.0,2019-02-01
,s5993,5,1.3,2023-04-01
,s1054,926,6.0,2022-03-01
,s1814,99,9.9,2021-01-01
,s8012,168,1.2,2021-10-01
,s1567,134,2.9,2020-02-01
,s1367,966,8.8,2021-06-01
,s6644,955,4.1,2018-04-01
,s6550,77,8.8,2021-08-01
,s2194,419,8.4,2020-11-01
,s3890,790,9.4,2020-10-01
,s5601,976,5.5,2023-06-01
,s8203,282,6.4,2018-07-01
,s5783,918,7.9,2018-04-01
,s2562,376,1.8,2019-02-01
,s2819,823,2.3,2021-09-01
,s7530,542,7.3,2022-08-01
,s5150,666,3.8,2019-05-01
,s172,293,5.3,2018-06-01
,s7781,471,2.3,2018-10-01
,s5722,217,6.4,2019-09-01
,s3296,311,2.6,2018-04-01
,s690,161,2.5,2023-04-01
,s1193,158,2.5,2023-03-01
,s6762,423,5.5,2021-11-01
,s2443,857,1.8,2023-10-01
,s8150,357,1.0,2023-08-01
,s782,411,7.6,2020-05-01
,s3169,165,8.2,2021-01-01
,s8077,669,7.2,2022-02-01
,s8593,431,2.4,2022-11-01
,s7146,132,2.9,2021-09-01
,s2773,899,1.7,2023-08-01
,s6016,783,1.6,2018-06-01
,s468,784,2.0,2023-03-01
,s3987,185,5.6,2020-12-01
,s3094,619,5.3,2020-10-01
,s2323,780,5.9,2020-05-01
,s6797,787,5.4,2018-01-01
,s2105,375,1.0,2019-05-01
,s8222,431,2.5,2021-12-01
,s8331,839,4.5,2020-01-01
,s4562,688,7.0,2021-01-01
,s6409,406,1.0,2020-03-01
,s4047,392,4.1,2022-09-01
,s333,663,3.4,2019-07-01
,s6074,434,7.6,2019-08-01
,s812,824,2.9,2021-11-01
,s764,316,7.6,2018-04-01
,s5520,130,1.6,2018-01-01
,s8566,81,8.7,2021-07-01
,s820,647,5.0,2021-05-01
,s535,12,6.4,2021-09-01
,s2407,689,4.0,2019-02-01
,s7305,103,4.3,2021-12-01
,s7616,339,5.5,2019-09-01
,s6687,831,7.1,2021-02-01
,s1119,625,1.9,2019-10-01
,s2321,381,8.4,2022-12-01
,s6914,252,5.8,2022-04-01
,s250,863,4.3,2021-08-01
,s5655,193,8.3,2023-01-01
,s8036,738,6.1,2021-04-01
,s846,192,6.6,2022-05-01
,s4891,45,6.7,2018-07-01
,s2441,706,4.1,2019-07-01
,s1100,693,8.6,2022-09-01
,s7890,337,3.6,2019-08-01
,s4846,488,3.7,2020-06-01
,s5328,616,4.0,2020-04-01
,s4722,537,6.5,2021-02-01
,s6849,303,7.0,2020-02-01
,s2133,96,3.3,2020-02-01
,s7860,760,7.9,2022-01-01
,s2423,542,8.3,2020-08-01
,s2642,952,2.1,2020-10-01
,s5052,52,5.2,2021-05-01
,s5248,83,7.8,2020-02-01
,s6030,802,3.2,2023-04-01
,s7175,320,1.2,2018-04-01
,s3646,696,1.3,2020-04-01
,s3853,841,5.4,2019-07-01
,s2531,401,7.6,2023-04-01
,s4759,61,6.3,2020-11-01
,s7353,569,1.7,2023-03-01
,s350,916,3.3,2019-10-01
,s5941,621,9.1,2019-06-01
,s654,272,5.6,2019-07-01
,s8171,258,6.7,2018-05-01
,s1730,538,8.6,2023-12-01
,s551,578,6.2,2023-03-01
,s7563,30,4.0,2020-04-01
,s5681,619,6.4,2022-03-01
,s6620,958,6.3,2021-11-01
,s4629,627,6.6,2023-01-01
,s1379,888,8.3,2018-01-01
,s3858,964,7.1,2019-04-01
,s2473,880,7.4,2020-01-01
,s1076,694,6.1,2019-08-01
,s5554,759,8.1,2021-02-01
,s6708,979,4.4,2019-12-01
,s2267,479,3.7,2023-04-01
,s7094,299,1.8,2020-03-01
,s126,216,2.6,2023-03-01
,s8322,618,8.6,2022-06-01
,s4014,423,8.4,2019-08-01
,s6282,53,4.0,2019-07-01
,s205,359,5.6,2023-06-01
,s4587,679,1.7,2021-03-01
,s2963,756,5.2,2021-12-01
,s80,421,7.3,2021-11-01
,s4188,261,3.9,2022-03-01
,s7139,102,6.8,2021-07-01
,s1597,683,7.5,2020-09-01
,s4669,127,7.5,2023-01-01
,s3377,133,3.2,2018-05-01
,s4451,154,8.8,2022-07-01
,s1909,83,4.9,2020-04-01
,s3355,583,9.2,2019-02-01
,s4987,14,6.4,2023-06-01
,s4398,523,6.0,2020-02-01
,s5141,403,7.6,2021-03-01
,s8051,291,6.9,2019-01-01
,s3430,190,8.1,2019-03-01
,s5057,410,6.7,2022-07-01
,s1487,398,8.9,2020-07-01
,s6627,948,6.6,2022-10-01
,s1279,960,9.9,2020-07-01
,s6886,502,4.1,2019-02-01
,s7754,461,10.0,2018-11-01
,s2048,251,2.2,2022-09-01
,s2638,858,7.7,2019-06-01
,s1200,75,7.0,2021-03-01
,s5517,444,7.0,2021-09-01
,s2772,481,9.6,2018-03-01
,s4467,393,5.3,2020-01-01
,s6634,822,1.6,2020-09-01
,s6998,741,9.9,2022-08-01
,s6351,847,4.0,2022-06-01
,s5471,417,2.8,2020-04-01
,s7456,47,2.9,2022-01-01
,s8555,599,2.0,2023-10-01
,s1727,132,7.6,2020-06-01
,s3247,293,1.6,2020-08-01
,s4742,180,2.4,2023-06-01
,s568,613,3.8,2021-11-01
,s3363,976,9.4,2023-04-01
,s1387,609,5.5,2019-10-01
,s53,270,1.4,2020-12-01
,s7349,360,4.6,2019-10-01
,s4009,45,5.7,2021-10-01
,s951,63,8.0,2023-11-01
,s7909,272,7.0,2020-10-01
,s4631,630,4.4,2021-12-01
,s2253,475,1.0,2021-07-01
,s6590,745,7.8,2019-07-01
,s6176,982,2.1,2019-08-01
,s4112,252,6.0,2019-07-01
,s4445,296,7.3,2023-02-01
,s536,735,2.6,2022-09-01
,s5187,470,2.4,2023-01-01
,s8271,353,4.2,2019-04-01
,s8519,666,7.6,2019-11-01
,s7673,207,2.9,2018-04-01
,s6672,618,7.7,2019-03-01
,s1199,765,4.9,2020-08-01
,s758,348,9.0,2018-02-01
,s4492,247,9.4,2023-11-01
,s3638,349,2.1,2018-07-01
,s3739,781,2.0,2022-07-01
,s295,213,1.2,2020-10-01
,s5374,721,7.2,2020-09-01
,s4408,327,5.0,2018-12-01
,s7752,698,5.4,2021-12-01
,s559,544,6.2,2021-10-01
,s3452,672,5.2,2020-01-01
,s2528,593,6.9,2021-11-01
,s6983,895,7.6,2019-11-01
,s3683,987,6.6,2018-01-01
,s3242,489,5.3,2018-03-01
,s6766,235,7.5,2018-01-01
,s7550,903,4.9,2020-05-01
,s5161,384,10.0,2020-02-01
,s784,981,3.2,2022-11-01
,s7981,606,9.0,2022-04-01
,s8607,288,9.6,2021-12-01
,s1415,430,9.0,2021-10-01
,s3328,244,6.8,2019-05-01
,s3894,251,1.3,2018-05-01
,s6609,217,6.3,2023-04-01
,s1878,892,5.6,2020-07-01
,s8269,358,2.5,2020-02-01
,s3366,20,5.1,2021-01-01
,s6267,969,4.6,2021-10-01
,s3957,648,9.7,2022-02-01
,s555,87,2.6,2020-07-01
,s4726,221,3.1,2020-03-01
,s2014,563,9.6,2020-04-01
,s3973,715,3.5,2020-09-01
,s4556,891,7.1,2019-01-01
,s3280,960,6.8,2019-07-01
,s4601,972,1.6,2021-01-01
,s4993,531,6.7,2020-12-01
,s932,424,4.0,2019-05-01
,s8697,848,2.5,2020-08-01
,s2019,438,7.1,2020-03-01
,s8397,384,5.7,2023-04-01
,s7270,843,3.4,2023-01-01
,s6501,878,9.7,2019-12-01
,s6895,674,9.0,2021-12-01
,s587,43,9.7,2021-03-01
,s6150,370,9.9,2023-04-01
,s6664,623,9.0,2023-04-01
,s507,606,1.4,2019-03-01
,s5694,931,5.2,2020-08-01
,s1483,606,9.4,2019-09-01
,s6538,631,1.5,2021-07-01
,s636,954,9.5,2021-10-01
,s8400,766,5.5,2020-11-01
,s6654,117,6.9,2021-08-01
,s1788,404,5.6,2019-02-01
,s7350,224,9.1,2019-10-01
,s5200,637,9.8,2019-01-01
,s3915,333,3.6,2018-07-01
,s3649,993,1.0,2020-07-01
,s98,230,10.0,2022-10-01
,s8019,74,3.1,2022-12-01
,s3488,300,9.6,2021-02-01
,s2405,301,8.2,2018-10-01
,s7511,688,3.1,2023-07-01
,s7818,842,2.6,2022-11-01
,s7045,494,5.5,2022-01-01
,s6009,404,7.7,2022-09-01
,s8039,213,8.3,2023-05-01
,s5534,881,9.8,2018-04-01
,s2979,250,6.7,2023-07-01
,s7809,665,8.1,2020-04-01
,s6316,840,4.7,2022-12-01
,s7440,569,2.9,2021-02-01
,s4298,498,4.7,2020-12-01
,s3219,840,1.6,2021-10-01
,s1830,816,9.7,2020-01-01
,s7609,195,2.3,2022-08-01
,s6296,323,7.3,2022-11-01
,s2415,345,6.2,2018-12-01
,s87,458,9.2,2019-04-01
,s2861,899,1.0,2018-11-01
,s3384,558,9.0,2019-05-01
,s5279,913,9.8,2019-04-01
,s349,931,4.0,2018-04-01
,s4149,413,7.4,2019-03-01
,s5220,1,3.7,2022-12-01
,s8233,631,8.5,2019-01-01
,s5055,482,8.9,2021-04-01
,s2157,658,7.6,2020-06-01
,s4023,819,5.4,2023-11-01
,s6429,951,7.1,2020-03-01
,s405,722,7.9,2022-10-01
,s3631,133,6.2,2018-12-01
,s8340,371,10.0,2022-02-01
,s8242,425,4.5,2018-04-01
,s2339,195,8.3,2020-08-01
,s8715,672,4.9,2020-12-01
,s2570,114,4.0,2022-02-01
,s6657,496,6.1,2022-06-01
,s455,268,5.6,2018-09-01
,s2742,380,5.5,2020-02-01
,s4899,784,5.9,2021-12-01
,s5308,391,5.3,2019-01-01
,s1794,193,6.5,2023-01-01
,s5563,240,3.8,2021-03-01
,s2749,869,6.0,2018-02-01
,s4703,475,6.8,2022-04-01
,s2188,248,1.5,2018-08-01
,s3883,746,9.2,2020-02-01
,s6571,53,5.0,2018-03-01
,s8237,168,3.4,2022-01-01
,s4491,86,9.7,2022-09-01
,s8804,563,5.0,2020-01-01
,s2997,871,5.5,2020-07-01
,s2148,153,3.7,2018-08-01
,s1467,88,1.0,2019-06-01
,s4017,102,8.6,2018-10-01
,s8131,648,8.8,2019-07-01
,s5524,4,1.4,2018-08-01
,s1667,603,1.7,2020-08-01
,s698,737,7.9,2023-02-01
,s5824,597,2.1,2018-11-01
,s895,487,9.5,2019-09-01
,s7703,698,9.9,2018-06-01
,s2267,475,4.1,2021-02-01
,s3325,665,1.3,2020-11-01
,s4113,115,5.9,2018-04-01
,s5957,576,7.0,2022-09-01
,s4352,481,4.3,2021-10-01
,s8483,569,1.3,2022-09-01
,s8146,458,2.9,2020-02-01
,s2065,847,2.4,2021-08-01
,s2463,366,4.1,2018-03-01
,s218,680,8.1,2021-07-01
,s7152,478,4.6,2022-01-01
,s2393,854,2.1,2021-10-01
,s8776,975,4.5,2021-08-01
,s2936,8,9.2,2020-02-01
,s1274,188,8.1,2018-06-01
,s3977,392,5.3,2018-06-01
,s7953,545,1.1,2021-09-01
,s3390,584,9.6,2019-12-01
,s3655,351,2.7,2020-01-01
,s1325,893,7.9,2019-04-01
,s8367,123,6.6,2018-07-01
,s8258,6,6.5,2022-07-01
,s7972,991,8.8,2023-09-01
,s2512,898,9.5,2019-05-01
,s5350,719,1.7,2020-02-01
,s4579,377,2.9,2019-12-01
,s826,786,8.2,2021-11-01
,s2553,668,1.1,2023-08-01
,s4120,490,2.5,2023-11-01
,s3332,102,8.0,2019-08-01
,s3805,301,4.1,2023-09-01
,s841,533,8.0,2018-07-01
,s1552,907,4.9,2023-09-01
,s4678,862,4.7,2019-01-01
,s7218,192,2.6,2021-07-01
,s6871,692,9.9,2022-02-01
,s1762,395,6.1,2020-11-01
,s6019,996,3.1,2019-12-01
,s6294,716,6.1,2021-12-01
