id,show_id,user_id,rating,date
3371,s7095,98,9.2,2019-02-01
3372,s4408,50,8.8,2020-09-01
3373,s457,344,9.1,2019-03-01
3374,s3553,292,7.0,2022-09-01
3375,s8722,242,6.8,2021-04-01
3376,s1067,431,5.2,2019-12-01
3377,s1370,262,5.6,2019-10-01
3378,s1443,401,1.9,2021-08-01
3379,s5567,387,6.3,2022-10-01
3380,s3386,476,2.9,2018-06-01
3381,s8612,376,4.0,2022-04-01
3382,s1398,396,8.8,2018-07-01
3383,s302,192,9.3,2019-02-01
3384,s3747,457,10.0,2018-07-01
3385,s175,246,2.6,2021-02-01
3386,s2302,463,5.4,2019-01-01
3387,s3257,176,3.3,2019-09-01
3388,s3020,427,9.6,2021-09-01
3389,s5544,21,9.8,2021-03-01
3390,s3506,171,6.3,2022-02-01
3391,s2838,305,9.5,2018-07-01
3392,s4510,250,5.3,2020-09-01
3393,s7882,118,6.8,2018-05-01
3394,s6166,15,8.1,2023-06-01
3395,s6629,381,6.7,2021-06-01
3396,s5965,228,4.5,2018-04-01
3397,s7033,421,8.0,2023-07-01
3398,s177,311,9.0,2018-06-01
3399,s2991,353,6.8,2018-07-01
3400,s1017,32,6.9,2023-02-01
3401,s5772,279,7.9,2018-03-01
3402,s3738,483,8.3,2021-04-01
3403,s192,469,2.1,2022-06-01
3404,s408,347,4.7,2019-11-01
3405,s3913,403,8.7,2022-10-01
3406,s2333,357,9.2,2020-12-01
3407,s8251,488,7.7,2020-02-01
3408,s2178,495,7.2,2019-07-01
3409,s5140,229,4.8,2023-03-01
3410,s389,161,3.9,2020-11-01
3411,s716,284,4.4,2023-02-01
3412,s7027,99,4.9,2018-12-01
3413,s7848,41,5.0,2018-07-01
3414,s446,282,9.2,2019-04-01
3415,s4972,155,7.7,2020-10-01
3416,s4186,375,7.1,2019-04-01
3417,s418,279,1.9,2021-09-01
3418,s4160,120,3.7,2023-07-01
3419,s1674,276,7.2,2019-06-01
3420,s3312,107,8.5,2021-02-01
3421,s8623,149,5.9,2020-02-01
3422,s1938,353,5.6,2022-03-01
3423,s2697,274,6.6,2018-07-01
3424,s6090,163,7.6,2019-07-01
3425,s1528,183,5.4,2023-08-01
3426,s5005,94,8.8,2018-06-01
3427,s5759,483,4.9,2021-08-01
3428,s4749,465,7.4,2018-09-01
3429,s7791,5,3.7,2022-07-01
3430,s1511,107,7.0,2022-06-01
3431,s704,108,7.8,2020-06-01
3432,s2671,11,4.5,2018-01-01
3433,s5226,112,6.5,2019-05-01
3434,s1497,179,7.4,2018-01-01
3435,s5314,56,10.0,2019-01-01
3436,s1012,22,3.0,2021-01-01
3437,s1537,363,6.3,2018-10-01
3438,s5021,255,1.1,2019-07-01
3439,s6059,173,3.7,2018-09-01
3440,s1525,2,3.7,2020-05-01
3441,s7402,380,4.0,2022-06-01
3442,s3752,299,5.8,2020-09-01
3443,s818,479,5.3,2020-03-01
3444,s5392,290,5.0,2018-07-01
3445,s4475,432,10.0,2021-12-01
3446,s1613,29,3.0,2021-11-01
3447,s7417,389,3.8,2021-05-01
3448,s8319,137,9.1,2023-03-01
3449,s8686,388,7.7,2018-06-01
3450,s560,361,6.6,2021-02-01
3451,s3779,213,6.4,2021-07-01
3452,s6811,284,4.6,2021-09-01
3453,s4909,16,5.4,2022-07-01
3454,s1206,261,3.4,2023-03-01
3455,s4071,39,7.3,2018-10-01
3456,s3686,276,4.9,2022-02-01
3457,s6545,374,8.5,2023-03-01
3458,s5836,479,1.2,2022-07-01
3459,s7751,123,9.4,2021-08-01
3460,s7215,227,7.3,2021-04-01
3461,s5307,466,2.8,2019-06-01
3462,s6551,436,5.3,2023-11-01
3463,s396,44,9.9,2018-02-01
3464,s3636,191,3.5,2023-08-01
3465,s176,349,3.0,2018-06-01
3466,s6248,467,5.6,2023-06-01
3467,s552,157,7.1,2020-03-01
3468,s5947,393,2.5,2022-05-01
3469,s6460,41,5.3,2022-11-01
3470,s1796,410,1.2,2019-02-01
3471,s2825,483,4.8,2018-06-01
3472,s3914,176,2.5,2023-02-01
3473,s4910,237,1.4,2022-07-01
3474,s5668,3,2.0,2020-02-01
3475,s3504,386,3.8,2021-02-01
3476,s1213,159,7.5,2021-01-01
3477,s1588,185,8.4,2022-07-01
3478,s8490,412,9.8,2019-06-01
3479,s196,434,7.2,2018-04-01
3480,s5249,323,8.6,2019-04-01
3481,s8195,172,6.1,2022-04-01
3482,s8763,381,7.0,2020-09-01
3483,s3209,88,5.3,2023-02-01
3484,s4456,408,5.4,2022-02-01
3485,s6671,53,5.8,2020-04-01
3486,s1787,69,2.6,2018-07-01
3487,s8123,349,7.3,2020-03-01
3488,s5954,418,6.6,2021-09-01
3489,s777,129,9.6,2019-09-01
3490,s6493,366,9.1,2022-09-01
3491,s8669,68,9.4,2023-12-01
3492,s2343,309,7.6,2019-01-01
3493,s5249,219,2.2,2018-07-01
3494,s6088,494,4.8,2023-11-01
3495,s7094,322,2.0,2020-06-01
3496,s5302,283,1.7,2023-02-01
3497,s7431,366,2.3,2018-04-01
3498,s1562,467,8.4,2022-03-01
3499,s3397,454,5.6,2022-03-01
3500,s3450,19,5.9,2022-05-01
3501,s4954,380,4.3,2019-05-01
3502,s5480,418,3.6,2022-09-01
3503,s237,317,7.6,2018-12-01
3504,s7668,404,3.0,2023-04-01
3505,s5222,489,9.4,2018-09-01
3506,s6522,364,6.0,2022-07-01
3507,s1313,108,8.7,2021-03-01
3508,s5670,359,6.3,2022-03-01
3509,s4638,288,2.7,2020-03-01
3510,s3454,35,2.7,2019-12-01
3511,s974,467,3.8,2021-11-01
3512,s2702,374,7.3,2018-07-01
3513,s6227,453,9.0,2018-03-01
3514,s2214,376,9.7,2019-12-01
3515,s3075,112,4.7,2020-06-01
3516,s7638,106,7.5,2021-12-01
3517,s4332,7,2.6,2021-01-01
3518,s7885,124,6.0,2023-03-01
3519,s6990,438,7.9,2020-07-01
3520,s6483,258,2.8,2020-02-01
3521,s5255,453,8.8,2020-06-01
3522,s8601,493,3.3,2019-09-01
3523,s3365,15,1.6,2019-03-01
3524,s7673,287,8.0,2019-06-01
3525,s4245,86,2.8,2018-10-01
3526,s4850,267,1.7,2022-10-01
3527,s5853,435,4.0,2020-03-01
3528,s260,378,6.1,2023-10-01
3529,s3047,428,9.7,2020-08-01
3530,s7688,416,2.8,2022-02-01
3531,s7269,284,8.0,2023-01-01
3532,s7160,193,5.7,2019-09-01
3533,s5336,60,9.3,2022-11-01
3534,s5245,377,7.2,2021-04-01
3535,s8558,57,9.7,2021-09-01
3536,s8307,104,1.0,2022-01-01
3537,s738,400,9.0,2019-10-01
3538,s180,499,9.3,2018-10-01
3539,s8602,188,7.0,2021-07-01
3540,s7585,49,4.6,2022-03-01
3541,s4811,294,8.1,2023-10-01
3542,s1182,357,6.3,2023-05-01
3543,s6047,364,2.9,2022-06-01
3544,s2799,343,6.9,2021-06-01
3545,s6658,270,1.1,2022-06-01
3546,s8354,9,4.0,2021-04-01
3547,s4545,379,3.2,2019-01-01
3548,s5374,98,6.9,2019-01-01
3549,s7937,357,1.8,2021-06-01
3550,s6906,259,4.2,2019-02-01
3551,s6235,452,6.7,2018-11-01
3552,s8632,434,2.0,2018-05-01
3553,s7907,432,3.1,2018-09-01
3554,s8216,264,6.4,2022-03-01
3555,s7414,291,7.5,2018-06-01
3556,s4261,137,7.4,2021-09-01
3557,s758,344,2.0,2021-04-01
3558,s8075,177,3.0,2018-10-01
3559,s8279,362,2.6,2022-12-01
3560,s6192,481,7.5,2021-10-01
3561,s3789,165,3.1,2021-11-01
3562,s8468,26,2.3,2018-10-01
3563,s3942,67,8.5,2018-06-01
3564,s1665,249,2.5,2021-04-01
3565,s1049,101,5.8,2021-11-01
3566,s1214,477,5.3,2022-11-01
3567,s5420,43,3.7,2023-04-01
3568,s697,38,6.8,2018-06-01
3569,s276,438,8.8,2021-06-01
3570,s6950,67,6.6,2022-08-01
3571,s8681,471,4.2,2022-08-01
3572,s7232,57,6.2,2022-06-01
3573,s479,356,1.4,2023-01-01
3574,s404,232,8.7,2018-10-01
3575,s2351,165,8.4,2023-01-01
3576,s1949,212,1.6,2022-09-01
3577,s7593,19,2.0,2018-03-01
3578,s385,256,8.2,2023-07-01
3579,s5873,420,8.4,2020-09-01
3580,s4155,240,4.6,2019-05-01
3581,s8566,455,5.1,2021-10-01
3582,s5576,399,2.8,2021-09-01
3583,s4776,246,6.4,2021-07-01
3584,s1038,425,9.6,2021-09-01
3585,s3511,438,3.4,2018-12-01
3586,s3100,490,2.7,2018-02-01
3587,s7740,100,7.8,2018-11-01
3588,s7874,492,6.1,2019-06-01
3589,s3505,72,7.1,2023-08-01
3590,s639,383,9.1,2019-07-01
3591,s58,77,1.6,2019-04-01
3592,s84,452,5.0,2022-09-01
3593,s5334,342,9.0,2023-11-01
3594,s3897,380,2.2,2020-04-01
3595,s1975,433,3.1,2021-12-01
3596,s848,424,7.5,2020-12-01
3597,s154,159,1.7,2018-09-01
3598,s4702,190,1.1,2020-12-01
3599,s8439,13,1.1,2023-10-01
3600,s2851,361,4.2,2021-12-01
3601,s8608,297,1.2,2022-11-01
3602,s2371,458,9.0,2020-02-01
3603,s7409,126,6.0,2019-04-01
3604,s4578,44,8.9,2018-05-01
3605,s6922,255,5.5,2020-01-01
3606,s1574,134,9.4,2019-11-01
3607,s2569,69,3.9,2018-02-01
3608,s1162,4,9.1,2019-01-01
3609,s7821,361,1.2,2022-02-01
3610,s6350,391,9.6,2022-01-01
3611,s1877,262,5.3,2019-01-01
3612,s3119,198,5.0,2019-09-01
3613,s3312,259,7.7,2022-07-01
3614,s8034,51,6.4,2023-10-01
3615,s7866,79,6.7,2018-11-01
3616,s3113,462,6.7,2019-03-01
3617,s4064,337,5.0,2023-03-01
3618,s7525,253,2.5,2022-06-01
3619,s7877,1,2.3,2018-09-01
3620,s5586,216,4.5,2022-05-01
3621,s3282,383,3.6,2023-07-01
3622,s8390,118,8.0,2023-12-01
3623,s5340,314,9.3,2022-05-01
3624,s7886,310,1.3,2023-02-01
3625,s8271,453,7.3,2021-09-01
3626,s4031,288,3.6,2023-07-01
3627,s7731,282,9.4,2022-01-01
3628,s6993,281,3.0,2020-12-01
3629,s8092,242,7.0,2018-08-01
3630,s5203,245,7.7,2020-09-01
3631,s6305,41,6.9,2019-09-01
3632,s959,381,2.6,2022-12-01
3633,s1356,77,8.1,2022-09-01
3634,s6943,368,7.9,2019-11-01
3635,s7666,89,5.1,2021-10-01
3636,s5122,11,1.4,2019-01-01
3637,s7540,395,5.9,2021-01-01
3638,s712,201,4.0,2023-12-01
3639,s3106,136,2.4,2020-07-01
3640,s5111,472,2.1,2019-11-01
3641,s4380,336,9.2,2023-09-01
3642,s6398,164,4.1,2019-01-01
3643,s7846,180,5.4,2020-01-01
3644,s3648,178,6.1,2022-03-01
3645,s7931,225,1.8,2023-04-01
3646,s8401,77,2.5,2021-04-01
3647,s5122,128,3.5,2021-04-01
3648,s8059,218,5.0,2022-10-01
3649,s2751,473,7.1,2023-03-01
3650,s141,99,4.9,2020-08-01
3651,s1875,98,5.9,2018-11-01
3652,s2818,107,4.6,2022-06-01
3653,s3501,462,8.3,2020-05-01
3654,s6695,247,5.5,2021-08-01
3655,s4005,259,7.3,2021-06-01
3656,s4776,35,6.9,2019-06-01
3657,s4858,106,4.9,2020-11-01
3658,s5017,109,2.2,2019-04-01
3659,s1938,400,2.1,2022-11-01
3660,s4424,85,2.2,2021-01-01
3661,s5614,282,8.2,2019-03-01
3662,s4670,93,3.5,2019-11-01
3663,s8082,187,5.9,2021-08-01
3664,s4233,405,6.1,2021-03-01
3665,s5455,257,9.8,2021-11-01
3666,s2382,376,4.4,2019-05-01
3667,s1992,272,4.9,2021-12-01
3668,s5606,119,5.3,2018-04-01
3669,s7167,267,4.1,2022-03-01
3670,s8167,59,7.7,2023-04-01
3671,s6424,101,9.7,2019-08-01
3672,s2561,276,4.4,2022-11-01
3673,s8073,160,2.4,2019-06-01
3674,s6577,121,3.5,2020-10-01
3675,s1447,139,8.7,2020-04-01
3676,s2664,324,6.5,2019-07-01
3677,s6943,413,1.3,2023-05-01
3678,s4994,183,5.0,2021-09-01
3679,s5484,126,2.7,2018-09-01
3680,s2707,131,3.4,2019-12-01
3681,s278,339,8.3,2021-03-01
3682,s8292,311,7.3,2020-10-01
3683,s1086,236,8.3,2022-11-01
3684,s1899,453,9.4,2023-10-01
3685,s983,490,8.3,2018-10-01
3686,s5315,360,8.9,2023-12-01
3687,s6785,121,2.8,2023-08-01
3688,s5370,6,1.5,2021-05-01
3689,s2843,493,3.3,2018-03-01
3690,"Flying Fortress""",393,5.2,2019-06-01
3691,s6692,138,3.0,2023-07-01
3692,s3281,148,8.5,2018-05-01
3693,s5305,379,1.3,2019-06-01
3694,s3342,393,8.4,2018-05-01
3695,s1540,156,3.6,2020-06-01
3696,s1184,130,7.2,2022-10-01
3697,s4988,81,7.7,2020-01-01
3698,s7794,338,2.2,2021-12-01
3699,s583,447,2.9,2019-12-01
3700,s248,320,3.5,2022-05-01
3701,s8152,127,6.4,2020-09-01
3702,s669,273,8.4,2023-11-01
3703,s6842,81,9.1,2018-04-01
3704,s2085,235,9.0,2018-03-01
3705,s6999,329,1.4,2019-12-01
3706,s1196,78,8.3,2023-02-01
3707,s2889,324,2.6,2022-09-01
3708,s971,450,7.2,2023-03-01
3709,s1855,10,6.4,2023-08-01
3710,s6936,446,2.3,2018-08-01
3711,s2357,298,7.6,2023-12-01
3712,s977,490,8.7,2019-12-01
3713,s1955,402,2.9,2022-03-01
3714,s7787,397,8.1,2018-06-01
3715,s1966,9,2.0,2022-09-01
3716,s4843,154,6.9,2020-01-01
3717,s1263,331,4.4,2021-11-01
3718,s2168,313,6.8,2018-03-01
3719,s858,345,8.6,2021-05-01
3720,s7752,100,3.3,2023-02-01
3721,s4136,321,9.7,2020-04-01
3722,s2095,45,2.8,2020-04-01
3723,s7654,177,7.5,2020-11-01
3724,s5775,414,9.6,2018-05-01
3725,s2668,316,4.3,2023-07-01
3726,s1250,449,2.6,2021-03-01
3727,s1729,65,1.9,2023-04-01
3728,s1011,240,8.3,2020-01-01
3729,s557,342,7.2,2020-03-01
3730,s4469,238,5.0,2018-11-01
3731,s2908,198,9.6,2022-12-01
3732,s1804,327,9.0,2020-11-01
3733,s940,255,8.1,2018-01-01
3734,s8260,444,9.1,2021-08-01
3735,s3174,333,2.1,2019-10-01
3736,s2222,279,1.4,2019-10-01
3737,s3433,2,4.5,2019-06-01
3738,s5692,371,3.8,2019-07-01
3739,s3281,329,6.5,2020-04-01
3740,s4951,248,8.0,2021-01-01
3741,s4481,62,2.1,2022-09-01
3742,s2298,78,4.5,2018-11-01
3743,s4727,186,6.0,2021-11-01
3744,s4547,328,8.1,2018-04-01
3745,s128,384,4.0,2021-04-01
3746,s6561,57,7.5,2018-01-01
3747,s5223,300,8.2,2022-07-01
3748,s4664,99,1.6,2019-10-01
3749,s4934,441,1.7,2023-10-01
3750,s3606,26,6.3,2023-06-01
3751,s2962,492,8.7,2022-12-01
3752,s8721,155,7.1,2019-07-01
3753,s3824,234,4.8,2020-01-01
3754,s3563,278,7.4,2021-02-01
3755,s299,342,2.3,2018-12-01
3756,s1014,426,9.8,2019-10-01
3757,s6532,288,4.4,2023-08-01
3758,s6985,267,1.7,2022-08-01
3759,s3701,178,7.5,2023-12-01
3760,s8720,379,4.5,2019-03-01
3761,s205,253,2.2,2020-01-01
3762,s6697,202,6.5,2022-11-01
3763,s1229,260,8.6,2021-12-01
3764,s3998,174,6.0,2021-01-01
3765,s557,33,6.5,2022-05-01
3766,s596,326,9.8,2020-04-01
3767,s1978,427,2.2,2019-06-01
3768,s6078,319,4.9,2023-05-01
3769,s1335,275,9.5,2020-03-01
3770,s3260,175,2.6,2020-01-01
3771,s7911,298,7.8,2022-03-01
3772,s8696,343,1.2,2020-07-01
3773,s3373,2,8.9,2022-09-01
3774,s4739,13,2.5,2022-02-01
3775,s5902,125,9.1,2022-05-01
3776,s8348,4,6.0,2018-02-01
3777,s632,67,1.2,2018-04-01
3778,s7114,306,5.2,2018-06-01
3779,s154,346,9.2,2023-06-01
3780,s240,44,9.7,2023-08-01
3781,s1696,300,6.9,2022-08-01
3782,s6285,499,9.0,2021-03-01
3783,s5765,394,7.7,2023-10-01
3784,s8760,448,9.1,2022-08-01
3785,s5155,376,7.6,2023-01-01
3786,s4418,61,3.7,2022-04-01
3787,s5929,191,6.5,2019-08-01
3788,s1801,394,7.8,2022-02-01
3789,s4641,391,8.2,2022-12-01
3790,s5195,303,9.7,2020-06-01
3791,s5424,179,4.5,2023-06-01
3792,s7361,213,8.7,2018-10-01
3793,s7350,211,9.2,2021-07-01
3794,s8175,194,9.6,2020-07-01
3795,s4779,123,5.6,2022-12-01
3796,s7523,18,4.5,2021-11-01
3797,s774,158,2.9,2018-02-01
3798,s4732,147,1.9,2020-07-01
3799,s3950,418,3.7,2018-04-01
3800,s1616,135,5.0,2018-02-01
3801,s2511,164,6.9,2022-07-01
3802,s832,348,3.8,2018-10-01
3803,s8302,145,9.6,2019-12-01
3804,s8048,337,7.0,2019-03-01
3805,s1874,33,4.0,2022-11-01
3806,s800,59,9.4,2019-03-01
3807,s4152,479,3.1,2023-11-01
3808,s1792,481,2.6,2022-11-01
3809,s4541,447,7.1,2020-10-01
3810,s2130,388,9.4,2023-02-01
3811,s4161,183,8.7,2021-09-01
3812,s5279,377,3.9,2019-01-01
3813,s7578,12,8.8,2018-03-01
3814,s2408,300,1.9,2020-05-01
3815,s4273,435,4.8,2020-01-01
3816,s1599,29,7.8,2018-07-01
3817,s8433,200,9.4,2020-07-01
3818,s8620,274,5.1,2022-03-01
3819,s5379,210,3.0,2020-10-01
3820,s4732,296,8.6,2018-04-01
3821,s3721,493,7.9,2020-03-01
3822,s7410,240,3.1,2022-04-01
3823,s6439,450,6.5,2019-07-01
3824,s4274,342,1.5,2023-10-01
3825,s7503,109,8.7,2020-05-01
3826,s7129,141,5.9,2023-09-01
3827,s4385,394,8.6,2020-10-01
3828,s2271,139,4.8,2023-04-01
3829,s7349,72,7.3,2023-02-01
3830,s7888,108,6.9,2022-01-01
3831,s7911,444,2.1,2022-11-01
3832,s8345,167,5.4,2020-01-01
3833,s2020,371,8.7,2018-10-01
3834,s3472,423,6.8,2018-09-01
3835,s3910,390,3.2,2019-11-01
3836,s4771,67,4.3,2020-01-01
3837,s7224,276,9.9,2023-07-01
3838,s7697,273,4.6,2022-06-01
3839,s7795,173,7.7,2023-05-01
3840,s5447,235,8.8,2018-04-01
3841,s807,243,6.4,2020-08-01
3842,s2740,257,2.7,2023-10-01
3843,s317,340,3.6,2022-10-01
3844,s7950,12,4.0,2019-03-01
3845,s4823,494,8.6,2023-12-01
3846,s4518,301,3.9,2020-09-01
3847,s5598,479,7.5,2023-02-01
3848,s1897,290,9.7,2022-03-01
3849,s7950,132,5.7,2023-04-01
3850,s3384,492,8.2,2020-01-01
3851,s5699,88,1.6,2023-04-01
3852,s5578,491,3.9,2022-07-01
3853,s514,313,1.0,2020-12-01
3854,s2819,153,9.7,2019-07-01
3855,s102,87,6.2,2021-01-01
3856,s7265,101,2.1,2019-11-01
3857,s3662,70,8.5,2020-11-01
3858,s7058,314,6.9,2022-01-01
3859,s7608,55,1.9,2022-06-01
3860,s1261,35,6.3,2023-02-01
3861,s2054,252,3.8,2021-01-01
3862,s2960,55,3.0,2018-08-01
3863,s2013,185,8.1,2023-04-01
3864,s8629,359,1.5,2023-08-01
3865,s406,488,2.1,2022-12-01
3866,s7358,120,4.8,2022-09-01
3867,s1621,321,1.0,2018-01-01
3868,s8156,92,9.7,2019-06-01
3869,s7397,12,8.3,2020-11-01
3870,s5428,36,2.7,2022-09-01
3871,s1570,386,4.1,2022-11-01
3872,s5,39,4.8,2022-02-01
3873,s3552,175,1.6,2021-04-01
3874,s2030,451,9.3,2021-05-01
3875,s8417,244,4.4,2022-10-01
3876,s381,470,5.6,2021-04-01
3877,s7460,198,5.2,2022-01-01
3878,s7374,141,7.2,2023-12-01
3879,s2143,445,3.5,2022-07-01
3880,s4881,122,8.6,2021-10-01
3881,s4399,462,1.8,2023-06-01
3882,s1673,448,7.6,2023-12-01
3883,s7039,14,8.7,2019-11-01
3884,s4139,177,8.4,2023-02-01
3885,s6640,294,1.5,2020-05-01
3886,s5475,263,1.5,2019-02-01
3887,s5319,77,1.2,2023-06-01
3888,s1522,421,2.1,2019-03-01
3889,s7806,34,7.5,2018-03-01
3890,s441,279,9.7,2020-04-01
3891,s253,484,3.5,2018-10-01
3892,s5973,184,6.3,2018-01-01
3893,s2904,400,8.3,2022-09-01
3894,s7914,30,8.4,2019-11-01
3895,s7151,177,2.9,2018-02-01
3896,s3865,12,7.1,2019-08-01
3897,s4812,138,1.7,2018-12-01
3898,s6020,81,4.5,2023-08-01
3899,s401,120,8.0,2021-03-01
3900,s7041,332,1.9,2023-05-01
3901,s4446,399,8.6,2022-01-01
3902,s2725,279,9.6,2019-06-01
3903,s1882,58,9.7,2021-09-01
3904,s4590,89,2.9,2023-07-01
3905,s6455,304,1.4,2023-01-01
3906,s914,4,1.4,2022-02-01
3907,s2635,37,8.0,2022-02-01
3908,s1661,486,9.2,2019-03-01
3909,s5999,219,6.2,2022-06-01
3910,s2754,22,4.7,2019-11-01
3911,s2308,350,8.7,2020-06-01
3912,s359,239,9.0,2022-02-01
3913,s6453,464,7.7,2018-07-01
3914,s970,6,3.2,2018-09-01
3915,s1833,183,5.4,2019-04-01
3916,s2499,166,7.6,2019-06-01
3917,s1015,284,6.1,2018-09-01
3918,s1288,99,1.6,2021-07-01
3919,s6886,311,7.2,2021-12-01
3920,s8229,202,6.3,2020-07-01
3921,s8113,452,9.9,2022-04-01
3922,s4576,59,9.3,2022-05-01
3923,s7181,200,3.7,2019-06-01
3924,s6604,159,4.3,2018-06-01
3925,s4427,7,5.5,2023-07-01
3926,s2719,32,4.3,2022-07-01
3927,s8714,396,5.6,2020-07-01
3928,s4458,434,9.9,2018-10-01
3929,s1646,393,7.5,2022-10-01
3930,s6108,340,6.6,2023-08-01
3931,s1083,183,8.3,2021-06-01
3932,s3984,221,3.9,2019-06-01
3933,s1767,326,4.2,2019-09-01
3934,s3123,65,6.0,2021-03-01
3935,s8406,272,3.1,2021-02-01
3936,s889,91,9.3,2018-11-01
3937,s4184,333,3.2,2018-04-01
3938,s5553,213,4.1,2021-03-01
3939,s397,205,7.0,2023-01-01
3940,s3749,122,5.1,2022-02-01
3941,s545,110,3.7,2018-05-01
3942,s7307,347,9.8,2023-10-01
3943,s3404,34,2.4,2018-02-01
3944,s5638,366,6.1,2020-10-01
3945,s3661,447,1.0,2022-08-01
3946,s3477,427,6.4,2023-05-01
3947,s6028,376,8.9,2022-06-01
3948,s3174,278,8.0,2021-06-01
3949,s8123,204,3.0,2023-02-01
3950,s7565,133,5.2,2022-11-01
3951,s6556,209,1.7,2018-04-01
3952,s7926,363,1.8,2019-09-01
3953,s5677,29,1.3,2019-10-01
3954,s8198,216,7.6,2022-12-01
3955,s4823,134,9.9,2022-10-01
3956,s6544,30,3.1,2023-05-01
3957,s7119,33,3.4,2019-02-01
3958,s6423,144,8.2,2018-12-01
3959,s2020,160,5.8,2021-03-01
3960,s6952,160,5.1,2021-12-01
3961,s1341,156,4.1,2020-09-01
3962,s3884,38,7.5,2019-05-01
3963,s8476,18,8.1,2021-07-01
3964,s4433,437,6.0,2019-06-01
3965,s3614,410,2.0,2020-11-01
3966,s5533,363,5.8,2021-09-01
3967,s8416,30,8.6,2018-02-01
3968,s5331,442,4.8,2021-01-01
3969,s5070,92,10.0,2019-02-01
3970,s8408,197,6.5,2021-10-01
3971,s3872,381,3.3,2018-07-01
3972,s4008,168,7.7,2021-03-01
3973,s6894,228,5.0,2023-01-01
3974,s862,356,8.2,2021-04-01
3975,s4009,25,9.0,2021-08-01
3976,s7409,313,6.1,2018-11-01
3977,s3801,158,1.4,2019-08-01
3978,s8527,467,6.8,2019-05-01
3979,s2531,50,3.1,2019-11-01
3980,s271,300,6.2,2019-12-01
3981,s4107,431,6.6,2020-12-01
3982,s3317,7,8.7,2019-01-01
3983,s5985,42,4.8,2018-10-01
3984,s4256,288,8.8,2018-11-01
3985,s3492,205,1.8,2022-11-01
3986,s1078,256,6.3,2023-11-01
3987,s6277,109,1.8,2018-08-01
3988,s2186,361,3.1,2018-04-01
3989,s1419,475,7.4,2018-05-01
3990,s5711,202,4.9,2019-01-01
3991,s7915,342,6.4,2022-04-01
3992,s2591,473,6.6,2022-11-01
3993,s1436,75,9.0,2018-10-01
3994,s2088,156,3.9,2022-09-01
3995,s612,92,2.8,2018-01-01
3996,s647,267,9.3,2022-03-01
3997,s365,383,8.0,2020-08-01
3998,s2946,385,2.9,2021-07-01
3999,s5741,2,5.2,2023-01-01
4000,s2672,449,3.2,2021-02-01
4001,s2572,22,3.9,2022-03-01
4002,s3231,131,1.3,2021-11-01
4003,s977,22,1.5,2020-10-01
4004,s5150,407,3.0,2022-05-01
4005,s5863,174,1.1,2023-03-01
4006,s740,98,7.9,2021-02-01
4007,s1266,171,2.2,2023-07-01
4008,s7052,140,1.1,2018-06-01
4009,s2066,59,6.1,2021-10-01
4010,s827,389,5.1,2018-10-01
4011,s8440,465,7.9,2020-07-01
4012,s3504,463,2.1,2023-01-01
4013,s4431,303,6.5,2020-07-01
4014,s63,45,4.1,2020-10-01
4015,s8682,411,2.9,2023-11-01
4016,s2738,444,9.8,2018-06-01
4017,s1641,321,7.9,2021-08-01
4018,s1382,339,4.0,2023-07-01
4019,s6997,154,5.8,2019-04-01
4020,s5989,174,7.7,2020-12-01
4021,s1928,316,3.4,2023-12-01
4022,s6425,330,5.4,2023-11-01
4023,s7029,278,9.1,2023-06-01
4024,s5703,370,2.9,2023-06-01
4025,s7517,7,1.6,2023-12-01
4026,s4477,155,4.3,2019-03-01
4027,s1600,321,6.0,2023-06-01
4028,s1430,473,8.8,2022-08-01
4029,s4501,265,4.2,2021-03-01
4030,s2868,257,5.7,2023-08-01
4031,s7463,42,9.5,2019-11-01
4032,s8235,339,4.4,2020-06-01
4033,s373,318,5.1,2020-04-01
4034,s375,321,5.4,2018-06-01
4035,s3924,48,3.1,2023-12-01
4036,s8093,237,4.6,2023-09-01
4037,s910,59,2.6,2021-10-01
4038,s3713,59,1.1,2022-12-01
4039,s7787,428,7.0,2018-10-01
4040,s902,101,1.7,2021-09-01
4041,s7894,79,3.3,2018-04-01
4042,s1593,54,2.6,2018-08-01
4043,s996,102,5.8,2019-06-01
4044,s1864,26,9.8,2020-11-01
4045,s4913,359,5.5,2018-05-01
4046,s441,65,4.2,2018-07-01
4047,s5271,73,2.8,2019-12-01
4048,s8277,427,2.7,2023-04-01
4049,s6018,180,6.8,2023-02-01
4050,s243,49,8.6,2019-11-01
4051,s7933,363,2.6,2021-07-01
4052,s1765,432,4.1,2022-10-01
4053,s5007,160,7.1,2021-01-01
4054,s2755,236,7.3,2019-03-01
4055,s6453,380,4.9,2021-03-01
4056,s2467,74,7.6,2019-10-01
4057,s4752,355,3.3,2020-06-01
4058,s4567,359,6.1,2022-01-01
4059,s5734,391,9.5,2019-02-01
4060,s6536,493,2.3,2019-01-01
4061,s382,302,3.9,2018-04-01
4062,s6096,326,8.3,2018-05-01
4063,s2783,50,7.0,2023-05-01
4064,s6407,168,5.2,2018-02-01
4065,s2953,20,3.2,2021-07-01
4066,s8292,346,8.2,2018-09-01
4067,s661,82,2.2,2020-05-01
4068,s2117,189,5.6,2022-04-01
4069,s7655,496,7.3,2019-12-01
4070,s7859,497,1.8,2018-11-01
4071,s6184,384,3.1,2023-03-01
4072,s2110,335,6.4,2018-08-01
4073,s5121,218,5.6,2018-05-01
